Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-08-03,23.440000534057617,23.469999313354492,22.950000762939453,23.059999465942383,564300,0.0,0
2022-08-04,23.329999923706055,23.329999923706055,23.010000228881836,23.049999237060547,566300,0.0,0
2022-08-05,22.989999771118164,23.56999969482422,22.959999084472656,23.56999969482422,624600,0.0,0
2022-08-08,23.43000030517578,23.540000915527344,23.290000915527344,23.459999084472656,505100,0.0,0
2022-08-09,23.6299991607666,23.729999542236328,23.31999969482422,23.510000228881836,641000,0.0,0
2022-08-10,23.6200008392334,23.709999084472656,23.350000381469727,23.549999237060547,350700,0.0,0
2022-08-11,24.020000457763672,24.219999313354492,23.90999984741211,24.139999389648438,579200,0.0,0
2022-08-12,23.93000030517578,24.219999313354492,23.809999465942383,24.139999389648438,410100,0.0,0
2022-08-15,23.709999084472656,23.860000610351562,23.440000534057617,23.739999771118164,323600,0.0,0
2022-08-16,23.709999084472656,23.8799991607666,23.549999237060547,23.600000381469727,394400,0.0,0
2022-08-17,23.6200008392334,24.059999465942383,23.579999923706055,23.8700008392334,569900,0.0,0
