timestamp,open,high,low,close,volume
2022-05-09,92.8650,93.7400,85.3800,86.3600,144523668
2022-05-06,94.3400,98.1800,92.6500,95.3400,144286560
2022-05-05,97.6500,97.8400,92.1700,93.8700,153129770
2022-05-04,98.1800,99.6900,91.7000,99.4200,224892814
2022-05-03,89.8500,92.2100,89.0100,91.1300,126381846
2022-05-02,85.6550,90.3700,85.3201,89.8400,98304091
2022-04-29,88.0500,91.7900,85.3800,85.5200,82647701
2022-04-28,86.6700,90.5800,84.7800,89.6400,91495449
2022-04-27,84.2500,87.9000,84.0200,84.9100,83125054
2022-04-26,89.7400,90.1200,85.0800,85.1600,87805574
2022-04-25,89.8600,91.3700,88.6100,90.6900,93481042
2022-04-22,90.0300,91.4600,87.9350,88.1400,75017652
2022-04-21,95.1600,96.2300,89.2400,89.8500,76680635
2022-04-20,97.8400,97.9100,93.2000,94.0200,62322274
2022-04-19,93.3850,97.0700,92.8400,96.9300,77069496
2022-04-18,92.0300,95.1600,91.6400,93.8900,80605752
2022-04-14,98.3700,98.3900,92.9200,93.0600,73354367
2022-04-13,95.3000,98.3300,94.7100,97.7400,77728418
2022-04-12,98.7800,99.5900,94.6000,95.1000,89246449
2022-04-11,98.6000,98.6700,95.9400,97.3700,95527655
2022-04-08,102.5100,102.9900,100.4205,101.0000,92746663
2022-04-07,103.9200,105.2400,100.9100,103.7200,91895526
2022-04-06,104.4500,105.7440,101.7106,103.6700,105256602
2022-04-05,109.6850,110.4800,106.0500,106.8200,79305131
2022-04-04,109.9700,110.9391,107.0300,110.5300,90220034
2022-04-01,110.4800,111.4200,106.1020,108.1900,111867074
2022-03-31,116.3100,116.3800,109.0200,109.3400,147004790
2022-03-30,123.0400,125.6700,118.5900,119.2200,99476946
2022-03-29,122.2800,123.7100,119.5900,123.2300,94143028
2022-03-28,117.7000,120.4100,116.7100,120.2400,92966149
2022-03-25,119.9150,121.4000,117.2533,119.6700,95724592
2022-03-24,114.9600,120.5500,113.7100,120.5300,121961329
2022-03-23,114.2900,117.5500,112.2100,113.9200,90579150
